ID,software_mention,package_url,homepage_url,github_repo,exact_match,doi,paragraph,authors_oa,authors,field/topic/keywords
SM1077143,kontroller,"https://pypi.org/project/kontroller,https://github.com/caruccio/kontroller",,,False,10.7554/eLife.27670,"Using kontroller to automate the process, we performed a direct search on hardware to find the best distribution of control signals that was closest to the desired Gaussian distribution","https://openalex.org/A5053649009,https://openalex.org/A5043747946,https://openalex.org/A5079943935,https://openalex.org/A5058533213,https://openalex.org/A5088768963","Srinivas Gorur-Shandilya,Mahmut Demir,Junjiajia Long,Damon A. Clark,Thierry Emonet","Stimulus (psychology),Olfactory receptor,Odor,Neuroscience,Olfaction,Transduction (biophysics)"
SM1077143,kontroller,https://github.com/emonetlab/kontroller,,,True,10.7554/eLife.27670,"Using kontroller to automate the process, we performed a direct search on hardware to find the best distribution of control signals that was closest to the desired Gaussian distribution","https://openalex.org/A5053649009,https://openalex.org/A5043747946,https://openalex.org/A5079943935,https://openalex.org/A5058533213,https://openalex.org/A5088768963","Srinivas Gorur-Shandilya,Mahmut Demir,Junjiajia Long,Damon A. Clark,Thierry Emonet","Stimulus (psychology),Olfactory receptor,Odor,Neuroscience,Olfaction,Transduction (biophysics)"
SM1077143,kontroller,"https://pypi.org/project/kontroller,https://github.com/caruccio/kontroller",,,False,10.7554/eLife.27670,"We wrote a general-purpose acquisition and control system called kontroller (available at https://github.com/emonetlab/kontroller) in MATLAB (Mathworks, Inc.) to control MFCs, valves and LEDs and to collect data from electrophysiology and the stimulus measurement.","https://openalex.org/A5053649009,https://openalex.org/A5043747946,https://openalex.org/A5079943935,https://openalex.org/A5058533213,https://openalex.org/A5088768963","Srinivas Gorur-Shandilya,Mahmut Demir,Junjiajia Long,Damon A. Clark,Thierry Emonet","Stimulus (psychology),Olfactory receptor,Odor,Neuroscience,Olfaction,Transduction (biophysics)"
SM1077143,kontroller,https://github.com/emonetlab/kontroller,,,True,10.7554/eLife.27670,"We wrote a general-purpose acquisition and control system called kontroller (available at https://github.com/emonetlab/kontroller) in MATLAB (Mathworks, Inc.) to control MFCs, valves and LEDs and to collect data from electrophysiology and the stimulus measurement.","https://openalex.org/A5053649009,https://openalex.org/A5043747946,https://openalex.org/A5079943935,https://openalex.org/A5058533213,https://openalex.org/A5088768963","Srinivas Gorur-Shandilya,Mahmut Demir,Junjiajia Long,Damon A. Clark,Thierry Emonet","Stimulus (psychology),Olfactory receptor,Odor,Neuroscience,Olfaction,Transduction (biophysics)"
SM146580,biopy,"https://pypi.org/project/biopy,https://github.com/BioPyTeam/biopy",,,False,10.1186/1471-2148-12-23,"Tree files were summarized in biopy v0.1.2 [104], the posterior was resampled, and the variance among 100 random resampled species trees was visualized in DensiTree [105]","https://openalex.org/A5050118092,https://openalex.org/A5021251025,https://openalex.org/A5044684880,https://openalex.org/A5052277439","Christine D. Bacon,Miles J. McKenna,Mark P. Simmons,Warren L. Wagner","Coalescent theory,Biology,Sympatric speciation,Evolutionary biology,Lineage (genetic),Monophyly,Reticulate evolution,Gene flow,Phylogenetic tree"
SM146580,biopy,"https://pypi.org/project/biopy,https://github.com/BioPyTeam/biopy",,,False,10.1186/1471-2148-13-221,"The methods are implemented in biopy [9], and integrated with DensiTree, making it easy to examine the summary tree in the context of the full posterior.","https://openalex.org/A5088763701,https://openalex.org/A5027519870","Joseph Heled,Remco Bouckaert","Tree (set theory),Set (abstract data type),Phylogenetic tree,Computer science"
SM146580,biopy,https://github.com/jheled/biopy,,,True,10.1186/1471-2148-12-23,"Tree files were summarized in biopy v0.1.2 [104], the posterior was resampled, and the variance among 100 random resampled species trees was visualized in DensiTree [105]","https://openalex.org/A5050118092,https://openalex.org/A5021251025,https://openalex.org/A5044684880,https://openalex.org/A5052277439","Christine D. Bacon,Miles J. McKenna,Mark P. Simmons,Warren L. Wagner","Coalescent theory,Biology,Sympatric speciation,Evolutionary biology,Lineage (genetic),Monophyly,Reticulate evolution,Gene flow,Phylogenetic tree"
SM146580,biopy,https://github.com/jheled/biopy,,,True,10.1186/1471-2148-13-221,"The methods are implemented in biopy [9], and integrated with DensiTree, making it easy to examine the summary tree in the context of the full posterior.","https://openalex.org/A5088763701,https://openalex.org/A5027519870","Joseph Heled,Remco Bouckaert","Tree (set theory),Set (abstract data type),Phylogenetic tree,Computer science"
SM146580,biopy,https://github.com/jheled/biopy,,,True,10.1093/molbev/msx126,"Simulated trees were generated using biopy, and trees sampled from a prior distribution were generated using StarBEAST2 with all new features enabled","https://openalex.org/A5010915538,https://openalex.org/A5027519870,https://openalex.org/A5079724732","Huw A. Ogilvie,Remco Bouckaert,Alexei J. Drummond","Coalescent theory,Estimator,Tree (set theory)"
SM146580,biopy,https://github.com/jheled/biopy,,,True,10.1093/sysbio/syv118,"Sequence alignments were also simulated using biopy for experiments 1 and 2, and Seq-Gen (Rambaut and Grass 1997) was used to simulate nucleotide alignments for experiment 3.","https://openalex.org/A5010915538,https://openalex.org/A5088763701,https://openalex.org/A5002673153,https://openalex.org/A5079724732","Huw A. Ogilvie,Joseph Heled,Dong Xie,Alexei J. Drummond","Coalescent theory,Concatenation (mathematics),Supermatrix,Phylogenetic tree,Bayesian probability"
SM146580,biopy,"https://pypi.org/project/biopy,https://github.com/BioPyTeam/biopy",,,False,10.1093/molbev/msx126,"Simulated trees were generated using biopy, and trees sampled from a prior distribution were generated using StarBEAST2 with all new features enabled","https://openalex.org/A5010915538,https://openalex.org/A5027519870,https://openalex.org/A5079724732","Huw A. Ogilvie,Remco Bouckaert,Alexei J. Drummond","Coalescent theory,Estimator,Tree (set theory)"
SM146580,biopy,"https://pypi.org/project/biopy,https://github.com/BioPyTeam/biopy",,,False,10.1093/sysbio/syv118,"Sequence alignments were also simulated using biopy for experiments 1 and 2, and Seq-Gen (Rambaut and Grass 1997) was used to simulate nucleotide alignments for experiment 3.","https://openalex.org/A5010915538,https://openalex.org/A5088763701,https://openalex.org/A5002673153,https://openalex.org/A5079724732","Huw A. Ogilvie,Joseph Heled,Dong Xie,Alexei J. Drummond","Coalescent theory,Concatenation (mathematics),Supermatrix,Phylogenetic tree,Bayesian probability"
SM146580,biopy,"https://pypi.org/project/biopy,https://github.com/BioPyTeam/biopy",,,False,10.1093/molbev/msx126,"For all simulations, the version of biopy (Heled, unpublished data) used was 0.1.9","https://openalex.org/A5010915538,https://openalex.org/A5027519870,https://openalex.org/A5079724732","Huw A. Ogilvie,Remco Bouckaert,Alexei J. Drummond","Coalescent theory,Estimator,Tree (set theory)"
SM146580,biopy,https://github.com/jheled/biopy,,,True,10.1093/molbev/msx126,"For all simulations, the version of biopy (Heled, unpublished data) used was 0.1.9","https://openalex.org/A5010915538,https://openalex.org/A5027519870,https://openalex.org/A5079724732","Huw A. Ogilvie,Remco Bouckaert,Alexei J. Drummond","Coalescent theory,Estimator,Tree (set theory)"
SM16201,X!tandem,"https://pypi.org/project/tandem,https://github.com/philippeller/dragoman",,,False,10.1186/1471-2105-12-439,The results on elution peak identification coverage using MaxQuant and X!tandem are summarized in Table 4,"https://openalex.org/A5101676313,https://openalex.org/A5004815470,https://openalex.org/A5100336427,https://openalex.org/A5087249630","Jian Cui,Xuepo Ma,Long Chen,Jianqiu Zhang","Feature (linguistics),Pattern recognition (psychology),Computer science,Identification (biology)"
SM16201,X!tandem,"https://pypi.org/project/tandem,https://github.com/philippeller/dragoman",,,False,10.1371/journal.pgen.1006909,Protein identification was performed with X!Tandem software (DB: X!tandem version 2013.09.01.1) against a protein database of B,"https://openalex.org/A5043661701,https://openalex.org/A5086683190,https://openalex.org/A5020127851,https://openalex.org/A5032179239,https://openalex.org/A5068180120,https://openalex.org/A5048289523,https://openalex.org/A5041918119,https://openalex.org/A5016667741,https://openalex.org/A5026203422,https://openalex.org/A5042692067,https://openalex.org/A5015949606","Vladimir Bidnenko,Pierre Nicolas,Aleksandra Grylak-Mielnicka,Olivier Delumeau,Sandrine Auger,Anne Aucouturier,Cyprien Guérin,Francis Repoila,Jacek Bardowski,Stéphane Aymerich,Elena Bidnenko","Biology,Transcription factor,Bacillus subtilis,Cell biology,Cell fate determination,Transcription (linguistics)"
SM16201,X!tandem,https://www.thegpm.org/tandem/,,,True,10.1186/1471-2105-12-439,The results on elution peak identification coverage using MaxQuant and X!tandem are summarized in Table 4,"https://openalex.org/A5101676313,https://openalex.org/A5004815470,https://openalex.org/A5100336427,https://openalex.org/A5087249630","Jian Cui,Xuepo Ma,Long Chen,Jianqiu Zhang","Feature (linguistics),Pattern recognition (psychology),Computer science,Identification (biology)"
SM16201,X!tandem,https://www.thegpm.org/tandem/,,,True,10.1371/journal.pgen.1006909,Protein identification was performed with X!Tandem software (DB: X!tandem version 2013.09.01.1) against a protein database of B,"https://openalex.org/A5043661701,https://openalex.org/A5086683190,https://openalex.org/A5020127851,https://openalex.org/A5032179239,https://openalex.org/A5068180120,https://openalex.org/A5048289523,https://openalex.org/A5041918119,https://openalex.org/A5016667741,https://openalex.org/A5026203422,https://openalex.org/A5042692067,https://openalex.org/A5015949606","Vladimir Bidnenko,Pierre Nicolas,Aleksandra Grylak-Mielnicka,Olivier Delumeau,Sandrine Auger,Anne Aucouturier,Cyprien Guérin,Francis Repoila,Jacek Bardowski,Stéphane Aymerich,Elena Bidnenko","Biology,Transcription factor,Bacillus subtilis,Cell biology,Cell fate determination,Transcription (linguistics)"
SM16201,tandem,"https://tandem.bu.edu/trf/trf.html,https://github.com/Benson-Genomics-Lab/TRF",,,True,10.1186/s12864-021-07626-x,"Furthermore, tandem repeat Finder version 4.07 [88], with default settings, was used to calculate tandem repeats in these cp genomes.","https://openalex.org/A5028337529,https://openalex.org/A5038072206,https://openalex.org/A5102837074,https://openalex.org/A5013739255,https://openalex.org/A5076140757","Abdul Latif Khan,Sajjad Asaf,Lubna Bilal,Ahmed Al‐Rawahi,Ahmed Al‐Harrasi","Biology,Genome,Genetics,Inverted repeat,Phylogenetic tree"
SM16201,tandem,"https://tandem.bu.edu/trf/trf.html,https://github.com/Benson-Genomics-Lab/TRF",,,True,10.1128/genomeA.01271-17,"The obtained data were assembled de novo using the Hierarchical Genome Assembly Process (HGAP version 3.0) and annotated with Prodigal version 2.50 (2), tandem repeats finder software (3), tRNAscan-SE (4), and RNAmmer (5)","https://openalex.org/A5102367972,https://openalex.org/A5090327432,https://openalex.org/A5101754353,https://openalex.org/A5100370087","Pingping Sun,Jianchao Cui,Xiaohui Jia,Wenhui Wang","PEAR,Biology,Whole genome sequencing,Genome"
SM16201,tandem,"https://tandem.bu.edu/trf/trf.html,https://github.com/Benson-Genomics-Lab/TRF",,,True,10.1186/s12864-015-2324-4,The identification of tandem repeat sequences was performed with the software tandem repeats finder [34] using the whole-genome sequence of all W,"https://openalex.org/A5012992219,https://openalex.org/A5042302781,https://openalex.org/A5008070489,https://openalex.org/A5024731771,https://openalex.org/A5102732178,https://openalex.org/A5001637517,https://openalex.org/A5090969979,https://openalex.org/A5090084750","Henrique César Pereira Figueiredo,Siomar de Castro Soares,Felipe Luiz Pereira,Fernanda Alves Dorella,Alex F. Carvalho,Júnia Pacheco Teixeira,Vasco Azevedo,Carlos Augusto Gomes Leal","Biology,Genome,Rainbow trout,Genetics,Weissella,Synteny,Minion"
SM16201,tandem,"https://pypi.org/project/tandem,https://github.com/philippeller/dragoman",,,False,10.1186/s12864-021-07626-x,"Furthermore, tandem repeat Finder version 4.07 [88], with default settings, was used to calculate tandem repeats in these cp genomes.","https://openalex.org/A5028337529,https://openalex.org/A5038072206,https://openalex.org/A5102837074,https://openalex.org/A5013739255,https://openalex.org/A5076140757","Abdul Latif Khan,Sajjad Asaf,Lubna Bilal,Ahmed Al‐Rawahi,Ahmed Al‐Harrasi","Biology,Genome,Genetics,Inverted repeat,Phylogenetic tree"
SM16201,tandem,"https://pypi.org/project/tandem,https://github.com/philippeller/dragoman",,,False,10.1128/genomeA.01271-17,"The obtained data were assembled de novo using the Hierarchical Genome Assembly Process (HGAP version 3.0) and annotated with Prodigal version 2.50 (2), tandem repeats finder software (3), tRNAscan-SE (4), and RNAmmer (5)","https://openalex.org/A5102367972,https://openalex.org/A5090327432,https://openalex.org/A5101754353,https://openalex.org/A5100370087","Pingping Sun,Jianchao Cui,Xiaohui Jia,Wenhui Wang","PEAR,Biology,Whole genome sequencing,Genome"
SM16201,tandem,"https://pypi.org/project/tandem,https://github.com/philippeller/dragoman",,,False,10.1186/s12864-015-2324-4,The identification of tandem repeat sequences was performed with the software tandem repeats finder [34] using the whole-genome sequence of all W,"https://openalex.org/A5012992219,https://openalex.org/A5042302781,https://openalex.org/A5008070489,https://openalex.org/A5024731771,https://openalex.org/A5102732178,https://openalex.org/A5001637517,https://openalex.org/A5090969979,https://openalex.org/A5090084750","Henrique César Pereira Figueiredo,Siomar de Castro Soares,Felipe Luiz Pereira,Fernanda Alves Dorella,Alex F. Carvalho,Júnia Pacheco Teixeira,Vasco Azevedo,Carlos Augusto Gomes Leal","Biology,Genome,Rainbow trout,Genetics,Weissella,Synteny,Minion"
SM168910,Pygments,"https://pypi.org/project/Pygments,https://pygments.org/,https://github.com/pygments/pygments",,,True,10.1186/s12864-016-3278-x,Code syntax was highlighted using Pygments version 2.2 [33].,"https://openalex.org/A5004710697,https://openalex.org/A5026663934","Joshua G. Dunn,Jonathan S. Weissman","Biology,Genomics,Computational biology,DNA sequencing,DNA microarray,Genetics"
SM174676,tripal,"https://pypi.org/project/tripal,https://github.com/galaxy-genome-annotation/python-tripal",,,False,10.1186/1471-2164-15-786,"GFF3 files, sequences and BLAST results were loaded into the koala genome database with tools from the tripal toolkit","https://openalex.org/A5088086316,https://openalex.org/A5019500357,https://openalex.org/A5001858084,https://openalex.org/A5082470071,https://openalex.org/A5073418663,https://openalex.org/A5100623794,https://openalex.org/A5070862644,https://openalex.org/A5103283791,https://openalex.org/A5088886897,https://openalex.org/A5052311321,https://openalex.org/A5027477992,https://openalex.org/A5051307045,https://openalex.org/A5014926845,https://openalex.org/A5055511264","Matthew Hobbs,Ana Pavasovic,Andrew King,Peter J. Prentis,Mark D. B. Eldridge,Zhiliang Chen,D. J. Colgan,Adam Polkinghorne,Marc R. Wilkins,Cheyne Flanagan,Amber Gillett,Jon Hanger,Rebecca N. Johnson,Peter Timms","Phascolarctos cinereus,Biology,Marsupial,Tammar wallaby,Transcriptome,Genetics,Ensembl,Gene,Platypus,Monodelphis domestica"
SM174676,tripal,"https://pypi.org/project/tripal,https://github.com/galaxy-genome-annotation/python-tripal",,,False,10.3389/fpls.2018.00418,The tripal toolkit for genome database construction,"https://openalex.org/A5100405395,https://openalex.org/A5100626644,https://openalex.org/A5115602848,https://openalex.org/A5055638046,https://openalex.org/A5100611834,https://openalex.org/A5101849969,https://openalex.org/A5023732216,https://openalex.org/A5076003856,https://openalex.org/A5078777969","Fei Chen,Wei Dong,Jiawei Zhang,Xinyue Guo,Junhao Chen,Zhengjia Wang,Zhenguo Lin,Haibao Tang,Liangsheng Zhang","Genome,Biology,Clade,Database"
SM174676,tripal,"https://tripal.info/,https://github.com/tripal/tripal",,,True,10.1186/1471-2164-15-786,"GFF3 files, sequences and BLAST results were loaded into the koala genome database with tools from the tripal toolkit","https://openalex.org/A5088086316,https://openalex.org/A5019500357,https://openalex.org/A5001858084,https://openalex.org/A5082470071,https://openalex.org/A5073418663,https://openalex.org/A5100623794,https://openalex.org/A5070862644,https://openalex.org/A5103283791,https://openalex.org/A5088886897,https://openalex.org/A5052311321,https://openalex.org/A5027477992,https://openalex.org/A5051307045,https://openalex.org/A5014926845,https://openalex.org/A5055511264","Matthew Hobbs,Ana Pavasovic,Andrew King,Peter J. Prentis,Mark D. B. Eldridge,Zhiliang Chen,D. J. Colgan,Adam Polkinghorne,Marc R. Wilkins,Cheyne Flanagan,Amber Gillett,Jon Hanger,Rebecca N. Johnson,Peter Timms","Phascolarctos cinereus,Biology,Marsupial,Tammar wallaby,Transcriptome,Genetics,Ensembl,Gene,Platypus,Monodelphis domestica"
SM174676,tripal,"https://tripal.info/,https://github.com/tripal/tripal",,,True,10.3389/fpls.2018.00418,The tripal toolkit for genome database construction,"https://openalex.org/A5100405395,https://openalex.org/A5100626644,https://openalex.org/A5115602848,https://openalex.org/A5055638046,https://openalex.org/A5100611834,https://openalex.org/A5101849969,https://openalex.org/A5023732216,https://openalex.org/A5076003856,https://openalex.org/A5078777969","Fei Chen,Wei Dong,Jiawei Zhang,Xinyue Guo,Junhao Chen,Zhengjia Wang,Zhenguo Lin,Haibao Tang,Liangsheng Zhang","Genome,Biology,Clade,Database"
SM200861,Aeon,"https://pypi.org/project/Aeon,https://github.com/logicabrity/aeon",,,False,10.7717/peerj.9965,"It features Intel Haswell processors with AVX2, Mellanox FDR InfiniBand interconnects, and Aeon storage (Moore et al., 2014)","https://openalex.org/A5050071283,https://openalex.org/A5025062718,https://openalex.org/A5069831701,https://openalex.org/A5035660803,https://openalex.org/A5047059421","Valentina L. Kouznetsova,Aidan Zhang,Mahidhar Tatineni,Mark A. Miller,Igor F. Tsigelny","Pharmacophore,Docking (animal),Repurposing,Protease,Chemistry,Drug repositioning"
