id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability_ranked
98,BeautifulSoup,10.1186/1751-0473-8-9,"While we believe that the approach taken by twill and the robust parsing provided by BeautifulSoup will prevent many upstream changes breaking these wrappers, inevitably breakage will occur","Andrew Perry,Bosco Ho","Proteome,Workflow,Annotation,Computer science,Computational biology,Scripting language,Protocol (science)","https://pypi.org/project/beautifulsoup4/, https://github.com/wention/BeautifulSoup12","https://pypi.org/project/BeautifulSoup/,https://github.com/DeronW/beautifulsoup,https://github.com/icodeu/BeautifulSoup,https://github.com/wention/BeautifulSoup4,https://pypi.org/project/beautifulsoup4/,https://github.com/collegue1337/BeautifulSoup4,https://github.com/beautifulSoup/RtmpRecoder","1.0,1.0,1.0,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.4698412698412698"
114,BeautifulSoup,10.1186/s12859-020-3540-8,"For the prior knowledge from UniProt KB, we use Bioservices, urllib, BeautifulSoup tool does finish a series of processes","Zhijing Li,Yuchen Lian,Xiaoyong Ma,Xiangrong Zhang,Chen Li","Computer science,Relationship extraction,Biomedical text mining,Information extraction,Task (project management),UniProt,Exploit,Artificial intelligence","https://pypi.org/project/beautifulsoup4/, https://github.com/wention/BeautifulSoup8","https://pypi.org/project/BeautifulSoup/,https://github.com/DeronW/beautifulsoup,https://github.com/icodeu/BeautifulSoup,https://github.com/wention/BeautifulSoup4,https://pypi.org/project/beautifulsoup4/,https://github.com/collegue1337/BeautifulSoup4,https://github.com/beautifulSoup/RtmpRecoder","1.0,1.0,1.0,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.4563218390804597"
128,BeautifulSoup,10.1371/journal.pone.0018657,"Data collection scripts were coded in Python version 2.5.2 (many libraries were used, including EUtils, BeautifulSoup, pyparsing and nltk [47]) and SQLite version 3.4",Heather Piwowar,,"https://pypi.org/project/beautifulsoup4/, https://github.com/wention/BeautifulSoup6","https://github.com/wention/BeautifulSoup4,https://pypi.org/project/BeautifulSoup/,https://github.com/DeronW/beautifulsoup,https://pypi.org/project/beautifulsoup4/,https://github.com/icodeu/BeautifulSoup,https://github.com/collegue1337/BeautifulSoup4,https://github.com/beautifulSoup/RtmpRecoder","1.0,1.0,1.0,1.0,1.0,1.0,0.3900543900543901"
146,BeautifulSoup,10.2196/10986,"To extract the content of a Web page from the HTML source we tested: BeautifulSoup, Naive [68], which just naively removes HTML tags and Boilerpipe, Boi [78] and Justext, Jst [79], which eliminates boilerplate text together with HTML tags","João Palotti,Guido Zuccon,Allan Hanbury","Computer science,Readability,Ranking (information retrieval)","https://pypi.org/project/beautifulsoup4/, https://github.com/wention/BeautifulSoup4","https://pypi.org/project/BeautifulSoup/,https://github.com/DeronW/beautifulsoup,https://github.com/icodeu/BeautifulSoup,https://github.com/wention/BeautifulSoup4,https://pypi.org/project/beautifulsoup4/,https://github.com/collegue1337/BeautifulSoup4,https://github.com/beautifulSoup/RtmpRecoder","1.0,1.0,1.0,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.4675213675213674"
162,BeautifulSoup,10.3389/fmolb.2021.620475,BeautifulSoup is used for extracting the text between paragraphs (<p>) and tables (<table>) tags,"Paola Turina,Piero Fariselli,Emidio Capriotti","Computer science,Identification (biology),Set (abstract data type),Data mining,Stability (learning theory)","https://pypi.org/project/beautifulsoup4/, https://github.com/wention/BeautifulSoup13","https://pypi.org/project/BeautifulSoup/,https://github.com/DeronW/beautifulsoup,https://github.com/icodeu/BeautifulSoup,https://github.com/wention/BeautifulSoup4,https://pypi.org/project/beautifulsoup4/,https://github.com/collegue1337/BeautifulSoup4,https://github.com/beautifulSoup/RtmpRecoder","1.0,1.0,1.0,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.3900543900543901"
176,BeautifulSoup,10.3389/fvets.2021.674730,"The HTML and XML document parser, BeautifulSoup, from Python module BS4 was implemented to parse the source page; multimodal texts of Web page sources were extracted as BeatifulSoup object","Majid Jaberi‐Douraki,Soudabeh Taghian Dinani,Nuwan Indika Millagaha Gedara,Xuan Xu,E. Richards,Fiona Maunsell,Nader Zad,Lisa A. Tell","Computer science,Veterinary drug","https://pypi.org/project/beautifulsoup4/, https://github.com/wention/BeautifulSoup10","https://github.com/wention/BeautifulSoup4,https://pypi.org/project/BeautifulSoup/,https://github.com/DeronW/beautifulsoup,https://pypi.org/project/beautifulsoup4/,https://github.com/icodeu/BeautifulSoup,https://github.com/collegue1337/BeautifulSoup4,https://github.com/beautifulSoup/RtmpRecoder","1.0,1.0,1.0,1.0,1.0,1.0,0.6128205128205129"
192,BeautifulSoup,10.3390/ani8020025,"Data were extracted using the BeautifulSoup module in Python Version 3.2.1 (Python Software Foundation, Wilmington, DE, USA) to parse the ads, then cleaned and analyzed using R (The R Foundation, Vienna, Austria) and Pivot tables in Microsoft Excel® 2013 (Microsoft, Redmond, WA, USA)","Susan Hazel,Caitlin J. Jenvey,Jonathan Tuke","CATS,Animal welfare,Population","https://pypi.org/project/beautifulsoup4/, https://github.com/wention/BeautifulSoup9","https://github.com/wention/BeautifulSoup4,https://pypi.org/project/BeautifulSoup/,https://github.com/DeronW/beautifulsoup,https://pypi.org/project/beautifulsoup4/,https://github.com/icodeu/BeautifulSoup,https://github.com/collegue1337/BeautifulSoup4,https://github.com/beautifulSoup/RtmpRecoder","1.0,1.0,1.0,1.0,1.0,1.0,0.5484126984126984"
210,BeautifulSoup,10.3390/s21165496,"As for their experimental setup, the authors used: (1) the NLTK library to compute Morphological Features, (2) the Linguistic Inquiry and Word Count for Psychological Features, (3) Textstat for Readability Features, as well as (4) BeautifulSoup and Newspaper for web-markup features","Constantinos-Giovanni Xarhoulacos,Argiro Anagnostopoulou,George Stergiopoulos,Dimitris Gritzalis","Misinformation,Computer science,Deception,Situation awareness,Data science,Set (abstract data type),Field (mathematics)","https://pypi.org/project/beautifulsoup4/, https://github.com/wention/BeautifulSoup11","https://pypi.org/project/BeautifulSoup/,https://github.com/DeronW/beautifulsoup,https://github.com/icodeu/BeautifulSoup,https://github.com/wention/BeautifulSoup4,https://pypi.org/project/beautifulsoup4/,https://github.com/collegue1337/BeautifulSoup4,https://github.com/beautifulSoup/RtmpRecoder","1.0,1.0,1.0,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.5506944444444444"
223,CoAPthon,10.3390/s19030716,"For CoAP, CoAPthon [21], an open-source implementation, was employed to simulate communications and messages were collected from the communication channel","Xin Luo,Dan Chen,Yongjun Wang,Peidai Xie","Correctness,Computer science,Cluster analysis,Latent Dirichlet allocation,Protocol (science),Similarity (geometry),Data mining","https://pypi.org/project/CoAPthon/, https://github.com/Tanganelli/CoAPthon","https://github.com/goslim56/CoAPthon,https://github.com/Tanganelli/CoAPthon,https://pypi.org/project/CoAPthon/,https://github.com/Tanganelli/CoAPthon3,https://github.com/thscowns/coapthon_rasec,https://cran.r-project.org/package=Arothron,https://cran.r-project.org/package=XRPython,https://github.com/ECOAP/module_coapthon,https://cran.r-project.org/package=thorn","1.0,1.0,1.0,0.9777777777777776,0.9142857142857144,0.7777777777777778,0.75,0.6416666666666667,0.586231884057971"
232,CoAPthon,10.3390/s19245467,"Hence, a variety of IoT libraries, such as CoAPthon [27], and frameworks [28], such as IDeA, FRASAD, D-LITe, IoTLink, WebRTC based IoT application Framework, Datatweet, IoTSuite and RapIoT, have been developed to manage those complexities.","Iván Ruiz‐Rube,José Miguel Mota,Tatiana Person,José María Rodríguez Corral,Juan Manuel Dodero","Computer science,Block (permutation group theory),Process (computing),Internet of Things,Mobile apps,The Internet,Multimedia","https://pypi.org/project/CoAPthon/, https://github.com/Tanganelli/CoAPthon","https://github.com/goslim56/CoAPthon,https://github.com/Tanganelli/CoAPthon,https://pypi.org/project/CoAPthon/,https://github.com/Tanganelli/CoAPthon3,https://github.com/thscowns/coapthon_rasec,https://cran.r-project.org/package=Arothron,https://cran.r-project.org/package=XRPython,https://cran.r-project.org/package=thorn,https://github.com/ECOAP/module_coapthon","1.0,1.0,1.0,0.9777777777777776,0.9142857142857144,0.7777777777777778,0.75,0.565434833983221,0.5313186813186813"
242,DiagrammeRsvg,10.1038/s41598-021-91205-3,All statistical analyses were performed using R version 3.6.1 including the following packages: esc; effectsize; meta; metafor; dmetar: DiagrammeR; DiagrammeRsvg; and ggplot2,Ray Norbury,"Funnel plot,Meta-analysis,Publication bias,Chronotype,Preference,Depression (economics),Causal inference,Association (psychology)","https://cran.r-project.org/package=DiagrammeRsvg, https://github.com/rich-iannone/DiagrammeRsvg, https://github.com/cran/DiagrammeRsvg","https://cran.r-project.org/package=DiagrammeR,https://cran.r-project.org/package=diagram,https://github.com/rich-iannone/DiagrammeRsvg,https://cran.r-project.org/package=DiagrammeRsvg,https://github.com/cran/DiagrammeRsvg,https://github.com/conda-forge/r-diagrammersvg-feedstock","1.0,1.0,1.0,1.0,1.0,0.7374358974358973"
248,Django,10.1016/j.heliyon.2019.e02622,"The auto-assessment tool is built on Windows Server 2016 and contains Django Web framework for user interface, PTC Creo Parametric 3.0 M110 to open and run CAD models, Python (version 3.5.4) wrapper for Creo's Visual Basic API for commanding Creo, and Celery for queue tasks","Kaur Jaakma,Panu Kiviluoma","CAD,Workload,Computer science","https://pypi.org/project/Django/, https://github.com/django/django","https://github.com/django/django,https://github.com/encode/django-rest-framework,https://github.com/wsvincent/awesome-django,https://pypi.org/project/Django/,https://github.com/django-cms/django-cms,https://github.com/cookiecutter/cookiecutter-django,https://cran.r-project.org/package=jage,https://cran.r-project.org/package=rang,https://cran.r-project.org/package=janitor,https://cran.r-project.org/package=vangogh,https://cran.r-project.org/package=randgeo","1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.746031746031746,0.746031746031746,0.746031746031746"
259,Django,10.1093/database/bax073,"Django is a free and open-source framework, written in Python, which encourages rapid software development and clean, pragmatic design, facilitating the tasks of creating complex, database-driven Web applications","S. M. Niaz Arifin,Gregory R. Madey,Alexander Vyushkov,Benoit Raybaud,Thomas R. Burkot,Frank H. Collins","Data warehouse,Computer science,Star schema,Database,Dimensional modeling,Online analytical processing","https://pypi.org/project/Django/, https://github.com/django/django","https://github.com/django/django,https://github.com/encode/django-rest-framework,https://github.com/wsvincent/awesome-django,https://pypi.org/project/Django/,https://github.com/django-cms/django-cms,https://github.com/cookiecutter/cookiecutter-django,https://cran.r-project.org/package=jage,https://cran.r-project.org/package=rang,https://cran.r-project.org/package=janitor,https://cran.r-project.org/package=vangogh,https://cran.r-project.org/package=randgeo","1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.746031746031746,0.746031746031746,0.746031746031746"
270,Django,10.1186/1471-2164-15-371,"The web interface is powered by a Python application built on Django (an open source web framework), HTML/CSS and Javascript","José B. Pereira‐Leal,Isabel A. Abreu,Cláudia S Alabaça,Maria Helena Almeida,Paulo Almeida,Tânia Almeida,Isabel Amorim,Susana de Sousa Araújo,Herlânder Azevedo,Aleix Badia,Dora Batista,Andreas Böhn,Tiago Capote,Isabel Carrasquinho,Inês Chaves,Ana Cristina Coelho,Maria Manuela Ribeiro Costa,Rita Costa,Alfredo Cravador,Conceição Egas,Carlos Faro,Ana Margarida Fortes,Ana S. Fortunato,Maria João Gaspar,Sónia Gonçalves,José Graça,Marília Horta Jung,Vera Inácio,José Leitão,Teresa Lino‐Neto,Liliana Marum,José Matos,Diogo Mendonça,Andreia Miguel,Celia María Gonzalo Miguel,Leonor Morais‐Cecílio,Isabel Queirós Neves,Filomena Nóbrega,M. Margarida Oliveira,Rute Oliveira,Jorge C. Pais,Jorge A. P. Paiva,Octávio S. Paulo,Miguel Pinheiro,João Raimundo,José C. Ramalho,Ana I. Ribeiro‐Barros,Teresa Ribeiro,Margarida Rocheta,Ana Raquel Rodrigues,José Carlos Rodrígues,Nelson J. M. Saibo,Tatiana Santo,Ana Cláudia dos Santos,Paula Sá–Pereira,Mónica Sebastiana,Fernanda Simões,Rómulo Sobral,R. M. Tavares,Rita Teixeira,J.A. Varela,Maria das Dores Magalhães Veloso,Cândido PP Ricardo","Quercus suber,Cork,Biology,Expressed sequence tag","https://pypi.org/project/Django/, https://github.com/django/django","https://github.com/django/django,https://github.com/encode/django-rest-framework,https://github.com/wsvincent/awesome-django,https://pypi.org/project/Django/,https://github.com/django-cms/django-cms,https://github.com/cookiecutter/cookiecutter-django,https://cran.r-project.org/package=jage,https://cran.r-project.org/package=rang,https://cran.r-project.org/package=janitor,https://cran.r-project.org/package=vangogh,https://cran.r-project.org/package=randgeo","1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.746031746031746,0.746031746031746,0.746031746031746"
281,Django,10.1186/s12859-018-2082-9,"DecoFungi is implemented in Python using several open-source libraries: Django (as the Web application framework), OpenCV (library for image processing and computer vision), the Keras framework with a Tensorflow back-end (provides the deep learning techniques), and the scikit-learn library (library for machine learning).","César Domínguez,Jónathan Heras,Eloy Mata,Vico Pascual","Context (archaeology),Computer science","https://pypi.org/project/Django/, https://github.com/django/django","https://github.com/django/django,https://github.com/encode/django-rest-framework,https://github.com/wsvincent/awesome-django,https://pypi.org/project/Django/,https://github.com/django-cms/django-cms,https://github.com/cookiecutter/cookiecutter-django,https://cran.r-project.org/package=jage,https://cran.r-project.org/package=rang,https://cran.r-project.org/package=janitor,https://cran.r-project.org/package=vangogh,https://cran.r-project.org/package=randgeo","1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.746031746031746,0.746031746031746,0.746031746031746"
292,Django,10.1186/s12911-019-0750-y,"The main tools and the development environments that we utilized in developing VIADS include Django, Python, JavaScript, Vis.js, Graph.js, JQuery, Plotly, Chart.js, Unittest, R, and MySQL","Xia Jing,Matthew Emerson,David Masters,Matthew Brooks,Jacob Buskirk,Nasseef Abukamail,Chang Liu,James J. Cimino,Jay H. Shubrook,Sonsoles de Lacalle,Yuchun Zhou,Vimla L. Patel","Computer science,Python (programming language),Information retrieval,Visualization","https://pypi.org/project/Django/, https://github.com/django/django","https://github.com/django/django,https://github.com/encode/django-rest-framework,https://github.com/wsvincent/awesome-django,https://pypi.org/project/Django/,https://github.com/django-cms/django-cms,https://github.com/cookiecutter/cookiecutter-django,https://cran.r-project.org/package=jage,https://cran.r-project.org/package=rang,https://cran.r-project.org/package=janitor,https://cran.r-project.org/package=vangogh,https://cran.r-project.org/package=randgeo","1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.746031746031746,0.746031746031746,0.746031746031746"
303,Django,10.3389/fimmu.2019.02820,"This web tool was built using the Django web framework (24) and makes use of several Python libraries including scikit-learn (23), SciPy (25), Pyteomics (26), Altair (27), NumPy (28), Pandas (29), and Dask (30)","Sofie Gielis,Pieter Moris,Wout Bittremieux,Nicolas De Neuter,Benson Ogunjimi,Kris Laukens,Pieter Meysman","Epitope,Receptor","https://pypi.org/project/Django/, https://github.com/django/django","https://github.com/django/django,https://github.com/encode/django-rest-framework,https://github.com/wsvincent/awesome-django,https://pypi.org/project/Django/,https://github.com/django-cms/django-cms,https://github.com/cookiecutter/cookiecutter-django,https://cran.r-project.org/package=jage,https://cran.r-project.org/package=rang,https://cran.r-project.org/package=janitor,https://cran.r-project.org/package=vangogh,https://cran.r-project.org/package=randgeo","1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.746031746031746,0.746031746031746,0.746031746031746"
314,Django,10.3390/metabo5030431,The Django Python package makes building web requests that integrated diverse data stores straightforward [19] The API defined in Django allows access to both of these resources.,"Yushu Yao,Terence Sun,Tony Wang,Oliver Ruebel,Trent R. Northen,Benjamin P. Bowen","Workflow,Computer science,Scripting language,Raw data,Metabolomics","https://pypi.org/project/Django/, https://github.com/django/django","https://github.com/django/django,https://github.com/encode/django-rest-framework,https://github.com/wsvincent/awesome-django,https://pypi.org/project/Django/,https://github.com/django-cms/django-cms,https://github.com/cookiecutter/cookiecutter-django,https://cran.r-project.org/package=jage,https://cran.r-project.org/package=rang,https://cran.r-project.org/package=janitor,https://cran.r-project.org/package=vangogh,https://cran.r-project.org/package=randgeo","1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.746031746031746,0.746031746031746,0.746031746031746"
325,Django,10.3390/s20102962,"However, the cloud platform is being re-developed from scratch to create a highly scalable cloud, using Angular [43] for web development, and Django [44] as the web framework, with OAuth 2.0 authentication [45]","Santiago González Izard,Ramiro Sánchez Torres,Óscar Alonso Plaza,Juan Antonio Juanes Méndez,Francisco José García‐Peñalvo","Visualization,Computer science,Augmented reality,DICOM,Virtual reality,Segmentation,Artificial intelligence,Software","https://pypi.org/project/Django/, https://github.com/django/django","https://github.com/django/django,https://pypi.org/project/Django/,https://github.com/django-cms/django-cms,https://github.com/encode/django-rest-framework,https://cran.r-project.org/package=jage,https://cran.r-project.org/package=rang,https://cran.r-project.org/package=janitor,https://cran.r-project.org/package=vangogh,https://cran.r-project.org/package=randgeo,https://github.com/cookiecutter/cookiecutter-django,https://github.com/wsvincent/awesome-django","1.0,1.0,0.92,0.8571428571428571,0.75,0.75,0.746031746031746,0.746031746031746,0.746031746031746,0.5484890926067396,0.5057889822595705"
336,Django,10.3390/vaccines8040709,The ML models with the best performance were implemented on a web server using the Python and Django framework,"Ivan Dimitrov,Nevena Zaharieva,Irini Doytchinova","Random forest,Artificial intelligence,Support vector machine,Test set,Machine learning,Computer science","https://pypi.org/project/Django/, https://github.com/django/django","https://github.com/django/django,https://github.com/encode/django-rest-framework,https://github.com/wsvincent/awesome-django,https://pypi.org/project/Django/,https://github.com/django-cms/django-cms,https://github.com/cookiecutter/cookiecutter-django,https://cran.r-project.org/package=jage,https://cran.r-project.org/package=rang,https://cran.r-project.org/package=janitor,https://cran.r-project.org/package=vangogh,https://cran.r-project.org/package=randgeo","1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.746031746031746,0.746031746031746,0.746031746031746"
347,Django,10.4269/ajtmh.2011.10-0528,The RapidSMS™ platform is based on the Django web framework and written in Python programming language,"Caroline Asiimwe,David Gelvin,Evan Lee,Yanis Ben Amor,Ebony Quinto,Charles Katureebe,S. Lakshmi,David S.H. Bell,Matt Berg","Malaria,Service (business)","https://pypi.org/project/Django/, https://github.com/django/django","https://github.com/django/django,https://github.com/encode/django-rest-framework,https://github.com/wsvincent/awesome-django,https://pypi.org/project/Django/,https://github.com/django-cms/django-cms,https://github.com/cookiecutter/cookiecutter-django,https://cran.r-project.org/package=jage,https://cran.r-project.org/package=rang,https://cran.r-project.org/package=janitor,https://cran.r-project.org/package=vangogh,https://cran.r-project.org/package=randgeo","1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.746031746031746,0.746031746031746,0.746031746031746"
